,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,case_vignette,choice_1,choice_2,choice_3,choice_4,answer,category,dataset,case_id,case_type
967,1449,1449,2694,"a 75-year-old man is evaluated in the emergency department for increasing shortness of breath for the last 8 months. he also complains of a dry cough for the last 6 months. initially, his shortness of breath occurs with exertion, but now he feels it at rest as well. he has no other complaints. he has a sedentary lifestyle and had a hip replacement surgery recently. the past medical history is significant for hypertension for which he is taking lisinopril. the patient is a lifetime non-smoker. the blood pressure is 135/85 mm hg, pulse rate is 85/min, and the temperature is 36.6°c (97.9°f). physical examination reveals fine inspiratory crackles and digital clubbing. a chest x-ray reveals peripheral reticular opacities associated with traction bronchiectasis predominantly at the lung bases. the pulmonary function test results reveal a decreased fev1, a decreased fvc, and a preserved fev1/fvc ratio. high-resolution ct scan of the chest is shown. which of the following is the most likely diagnosis?",Chlamydia pneumoniae,Pulmonary embolism,Idiopathic pulmonary fibrosis,Drug-induced pulmonary fibrosis,Idiopathic pulmonary fibrosis,Other,MedQA_USMLE,case_2694,ungendered
968,1451,1451,2697,"a 47-year-old alcoholic man presents to the office for a 72-hour history of intense right hemithorax pain. he also complains of fever, chills, and sweating that started 10 days ago, as well as persistent coughing with abundant malodorous sputum. chest radiography shows a round consolidation with hydro-aerial levels in the middle third of the right hemithorax. sputum samples for a direct exam, culture, and bradykinin (bk) are sent. what is the correct diagnosis?",Tuberculosis,Lung cancer,Bronchiectasis,Lung abscess,Lung abscess,Infectious Diseases,MedQA_USMLE,case_2697,ungendered
969,1452,1452,2702,a 5-year-old boy is brought to the emergency department by his stepmother because of multiple injuries. she says that he sustained these injuries while playing. radiographic findings show multiple fractures in various stages of healing. physical examination shows the findings in the image below. what is the most likely diagnosis in this patient?,Osteogenesis imperfecta,Osteochondritis dissecans,Marfan syndrome,Wilson disease,Osteogenesis imperfecta,Pediatrics and Neonatology,MedQA_USMLE,case_2702,ungendered
970,1454,1454,2710,"a 55-year-old man with a history of myocardial infarction 3 months ago presents with feelings of depression. he says that he has become detached from his friends and family and has daily feelings of hopelessness. he says he has started to avoid strenuous activities and is no longer going to his favorite bar where he used to spend a lot of time drinking with his buddies. the patient says these symptoms have been ongoing for the past 6 weeks, and his wife is starting to worry about his behavior. he notes that he continues to have nightmares that he is having another heart attack. he says he is even more jumpy than he used to be, and he startles very easily. which of the following is the most likely diagnosis in this patient?",Post-traumatic stress disorder,Midlife crisis,Major depression disorder,Acute stress disorder,Post-traumatic stress disorder,Other,MedQA_USMLE,case_2710,ungendered
971,1455,1455,2713,"an 82-year-old woman visits her primary care provider complaining of a vague cramping pain on the right side of her abdomen for the past 6 hours. she is also and had an episode of vomiting earlier today and two episodes yesterday. past medical history includes third-degree heart block, gastroesophageal reflux disease, hypertension, hypothyroidism and chronic cholecystitis with cholelithiasis. she is not a good candidate for cholecystectomy due to cardiac disease and is treated with analgesics and ursodeoxycholic acid. her medications include chlorthalidone, omeprazole, levothyroxine, and occasional naproxen for pain. vitals are normal. a supine abdominal x-ray reveals air in the gallbladder and biliary tree (saber sign), small bowel obstruction, and a large a radiolucent gallstone impacted in the small bowel. what is the most likely diagnosis?",Gallstone ileus,Cholangitis,Choledocolithiasis,Cholelithiasis,Gallstone ileus,Gastrointestinal System,MedQA_USMLE,case_2713,ungendered
972,1456,1456,2714,"a 23-year-old woman presents with progressively worsening headache, photophobia, and intermittent fever that have lasted for 6 days. she says her headache is mostly frontal and radiates down her neck. she denies any recent history of blood transfusions, recent travel, or contact with animals. her past medical history is unremarkable. she is sexually active with a single partner for the past 3 years. her temperature is 38.5°c (101.3°f). on physical examination, she appears pale and diaphoretic. a fine erythematous rash is noted on the neck and forearms. a lumbar puncture is performed and csf analysis reveals:
opening pressure: 300 mm h2o
  erythrocytes: none
leukocytes: 72/mm3
neutrophils: 10%
lymphocytes: 75%
mononuclear: 15%
protein: 100 mg/dl
glucose: 70 mg/dl
which of the following is the most likely diagnosis in this patient?",Mumps meningitis,Enterovirus meningitis,Brucellosis,Lymphocytic choriomeningitis virus,Enterovirus meningitis,Infectious Diseases,MedQA_USMLE,case_2714,ungendered
973,1457,1457,2717,"a 3-month-old boy presents for routine health maintenance. the patient has coarse facial features and stiff joint movements with restricted passive and active range of motion. he also has problems following objects with his eyes and seems not to focus on anything. on physical examination, the corneas are clouded, and the patient fails to meet any 3-month developmental milestones. genetic testing and histopathology are performed and reveal failure of a cellular structure to phosphorylate mannose residues on glycoproteins. an electron microscopy image of one of this patient’s cells is shown. which of the following is the most likely diagnosis in this patient?",Kartagener syndrome,Inclusion cell disease,Tay-Sachs disease,Adrenoleukodystrophy,Inclusion cell disease,Pediatrics and Neonatology,MedQA_USMLE,case_2717,ungendered
974,1458,1458,2719,"a 13-year-old girl presents after losing consciousness during class 30 minutes ago. according to her friends, she was doing okay since morning, and nobody noticed anything abnormal. the patient’s mother says that her daughter does not have any medical conditions. she also says that the patient has always been healthy but has recently lost weight even though she was eating as usual. her vital signs are a blood pressure of 100/78 mm hg, a pulse of 89/min, and a temperature of 37.2°c (99.0°f). her breathing is rapid but shallow. fingerstick glucose is 300 mg/dl. blood is drawn for additional lab tests, and she is started on intravenous insulin and normal saline. which of the following hla subtypes is associated with this patient’s most likely diagnosis?",B8,DR3,A3,DR5,DR3,Endocrinology,MedQA_USMLE,case_2719,ungendered
975,1463,1463,2734,"a 27-year-old woman presents to the office with concerns about her long struggle with her physical appearance since adolescence. she says she has always been ""large"" and was constantly targeted by her classmates and coworkers for being so. her main concern at the moment is her acne and unwanted facial hair on her upper lip, for which she often visits a local spa. she has tried numerous diet plans, exercise regimens, and cosmetic products with little to no effect. recently, she underwent a glucose tolerance test that showed a plasma glucose level of 160 mg/dl (8.9 mmol/l) after 2 hours of a 75 g dose of oral glucose. she has a family history of type 2 diabetes mellitus and a menstrual cycle that occurs every 45 days. her pulse is 72/min and the blood pressure is 138/80 mm hg. on physical examination, her height is 160 cm (5 ft 3 in) and her weight is 85 kg (187 lb), and she has severe inflammatory acne over the cheeks and forehead and dark coarse hairs on the back. what is the most likely diagnosis of this patient?",Cushing's disease,Hypothyroidism,Polycystic ovarian syndrome (PCOS),Ovarian hyperthecosis,Polycystic ovarian syndrome (PCOS),Endocrinology,MedQA_USMLE,case_2734,ungendered
976,1465,1465,2739,"a 52-year-old african-american woman presents to the office complaining of difficulty swallowing for 1 week, and described it as ""food getting stuck in her throat"". her discomfort is mainly for solid foods, and she does not have any problem with liquids. she further adds that she has frequent heartburn and lost 5 pounds in the last month because of this discomfort. she sometimes takes antacids to relieve her heartburn. her past medical history is insignificant. she is an occasional drinker and smokes a half pack of cigarettes a day. on examination, her skin is shiny and taut especially around her lips and fingertips. a barium swallow study is ordered. which of the following is the most likely diagnosis?",Diffuse esophageal spasm,Scleroderma,Zenker's diverticulum,Polyomyositis,Scleroderma,Gastrointestinal System,MedQA_USMLE,case_2739,ungendered
977,1466,1466,2740,"a 35-year-old man who is a professional baseball player presents with stiffness in his hands. he says he is unable to bat as he would like and feels like he lacks power in his swings. he also has noticed that he sometimes seems to be dragging his feet while walking, and his voice seems to have changed. on physical examination, strength is 3 out of 5 in the extensor and flexor muscle groups in both upper and lower limbs bilaterally. sensation is intact. widespread muscle fasciculations are noted. which of the following is the most likely diagnosis in this patient?",Amyotrophic lateral sclerosis,Multiple sclerosis,Primary lateral sclerosis,Myasthenia gravis,Amyotrophic lateral sclerosis,Neurology,MedQA_USMLE,case_2740,ungendered
978,1467,1467,2742,"a 23-year-old man presents with fatigue and increased daytime somnolence. he says his symptoms began gradually 6 months ago and have progressively worsened and have begun to interfere with his job as a computer programmer. he is also bothered by episodes of paralysis upon waking from naps and reports visual hallucinations when falling asleep at night. he has been under the care of another physician for the past several months, who prescribed him the standard pharmacotherapy for his most likely diagnosis. however, he has continued to experience an incomplete remission of symptoms and has been advised against increasing the dose of his current medication because of an increased risk of adverse effects. which of the following side effects is most closely associated with the standard drug treatment for this patient’s most likely diagnosis?",Parkinsonism and tardive dyskinesia,"Loss of concentration, memory impairment","Cardiac irregularities, nervousness, hallucinations",Weight gain and metabolic syndrome,"Cardiac irregularities, nervousness, hallucinations",Neurology,MedQA_USMLE,case_2742,ungendered
979,1468,1468,2743,"a 45-year-old woman presents with fever, pain, and swelling of the right leg. she says that her right leg swelling has gradually worsened over the last 2 weeks. she has also noted worsening fatigue and anorexia. two days ago, she developed a low-grade fever. her past medical history is significant for type 2 diabetes mellitus diagnosed 5 years ago and managed with metformin. her temperature is 38.0°c (100.4°f), pulse is 110/min, blood pressure is 110/72 mm hg, and respiratory rate is 16/min. on physical examination, there is a painful swelling of the right lower extremity extending to just below the knee joint. the overlying skin is tense, glossy, erythematous, and warm to touch. a diagnosis of cellulitis is established and appropriate antibiotics are started. which of the following best describes the organism most likely responsible for this patient’s condition?",Catalase-positive Gram-positive diplococci,Catalase-negative cocci in chain,Shows no hemolysis on blood agar,Catalase-negative cocci in grape-like clusters,Catalase-negative cocci in chain,Infectious Diseases,MedQA_USMLE,case_2743,ungendered
980,1469,1469,2744,"a baby is born after the 32nd gestational week by cesarean delivery. the mother suffered from gestational diabetes; however, she had no other pregnancy-related diseases and was otherwise healthy. the baby has a blood pressure of 100/58 mm hg, heart rate of 104/min, and oxygen saturation of 88%. the child has tachypnea, subcostal and intercostal retractions, nasal flaring, and cyanosis. the cyanosis is responding well to initial administration of oxygen. the nasogastric tube was positioned without problems. which of the following is the most likely diagnosis?",Tracheoesophageal fistula,Sepsis,Congenital heart anomaly with right-to-left shunt,Neonatal respiratory distress syndrome (NRDS),Neonatal respiratory distress syndrome (NRDS),Pediatrics and Neonatology,MedQA_USMLE,case_2744,ungendered
981,1470,1470,2748,"a 15-year-old boy is brought to the emergency room for evaluation of malaise, dyspnea, and yellow skin and sclera. on examination, he is tachycardic, tachypneic, and the o2 saturation is less than 90%. the levels of unconjugated bilirubin and hemoglobinemia are increased, and there is an increased number of reticulocytes in the peripheral blood. what is the most likely diagnosis?",Aplastic anemia,Anemia of chronic disease,Acute leukemia,Hemolytic anemia,Hemolytic anemia,Hematology and Oncology,MedQA_USMLE,case_2748,ungendered
982,1471,1471,2750,a 50-year-old woman presents with severe abdominal pain. past medical history is significant for a peptic ulcer. physical examination is limited because the patient will not allow abdominal palpation due to the pain. the attending makes a presumptive diagnosis of peritonitis. which of the following non-invasive maneuvers would be most helpful in confirming the diagnosis of peritonitis in this patient?,Bowel sounds are absent on auscultation,Hyperactive bowel sounds are heard on auscultation,Pain is aroused with gentle intensity/pressure at the costovertebral angle,Forced cough elicits abdominal pain,Forced cough elicits abdominal pain,Gastrointestinal System,MedQA_USMLE,case_2750,ungendered
983,1472,1472,2751,"a 60-year-old man is brought to the emergency department by his wife with a sudden onset of right-sided weakness 2 hours ago. he can speak clearly without difficulty and denies any similar symptoms in the past. past medical history is significant for hypertension and diabetes, both poorly managed due to medication non-compliance. family history is significant for heart disease and diabetes in multiple paternal and maternal relatives. his vital signs include: blood pressure 150/88 mm hg, pulse 86/min, and respiratory rate 15/min. on physical examination, strength is 3/5 on the right and 5/5 on the left upper and lower extremities. the sensation is intact, and no impairments in balance or ataxias are present. an initial noncontrast ct scan of the head is unremarkable, but a repeat noncontrast ct scan of the head performed a month later reveals the 2 lesions circled in the image. which of the following is the most likely diagnosis in this patient?",Charcot-Bouchard aneurysm,Hyaline arteriosclerosis,Arteriovenous malformations,Carotid artery atherosclerosis,Hyaline arteriosclerosis,Neurology,MedQA_USMLE,case_2751,ungendered
984,1473,1473,2752,"an 8-year-old child is brought to the emergency department because of profuse diarrhea and vomiting that have lasted for 2 days. the boy was born at 39 weeks gestation via spontaneous vaginal delivery. he is up to date on all vaccines and is meeting all developmental milestones. past medical history is noncontributory. the family recently made a trip to india to visit relatives. today, his heart rate is 100/min, respiratory rate is 22/min, blood pressure is 105/65 mm hg, and temperature is 37.2ºc (99.0°f). on physical examination, he appears unwell with poor skin turgor and dry oral mucosa. his heart has a regular rate and rhythm and his lungs are clear to auscultation bilaterally. his abdomen is sensitive to shallow and deep palpation. a gross examination of the stool reveals a ‘rice water’ appearance. diagnostic microbiology results are pending. which of the following is the best screening test to aid the diagnosis of this patient?",Tzanck smear,String test,Catalase test,Urea breath test,String test,Infectious Diseases,MedQA_USMLE,case_2752,ungendered
985,1474,1474,2755,"a 36-year-old woman presents for a pre-employment health assessment. she has no complaints. her last annual physical examination 8 months ago was normal. she has no significant past medical history. she is a nonsmoker and says she quit all alcohol consumption last year. a complete hepatic biochemistry panel is performed, which is significant for a serum alkaline phosphatase (alp) level 5 times the upper limit of the normal range. immunologic tests are positive for antimitochondrial antibodies. a liver biopsy is performed and reveals an inflammatory infiltrate surrounding the biliary ducts. which of the following is the most likely diagnosis in this patient?",Pancreatic cancer,Primary biliary cholangitis,Hepatic amyloidosis,Fascioliasis,Primary biliary cholangitis,Gastrointestinal System,MedQA_USMLE,case_2755,ungendered
986,1476,1476,2761,"a 54-year-old man presents with fever, abdominal pain, nausea, and bloody diarrhea. he says that his symptoms started 36 hours ago and have not improved. past medical history is significant for a left-leg abscess secondary to an injury he sustained from a fall 4 days ago while walking his dog. he has been taking clindamycin for this infection. in addition, he has long-standing gastroesophageal reflux disease, managed with omeprazole. his vital signs include: temperature 38.5°c (101.3°f), respiratory rate 19/min, heart rate 90/min, and blood pressure 110/70 mm hg. which of the following is the best course of treatment for this patient’s most likely diagnosis?",Tetracycline,Erythromycin,Ciprofloxacin,Vancomycin,Vancomycin,Gastrointestinal System,MedQA_USMLE,case_2761,ungendered
987,1478,1478,2763,"an 18-month-old girl is brought to the emergency room by her mother because of wheezing for 1 day. the baby has never had similar symptoms. she also has a runny nose and a cough. she is not feeding well. her immunizations are up-to-date. her rectal temperature is 38.8°c (101.8°f), the heart rate is 120/min, and the respiratory rate is 23/min. on examination, a clear nasal discharge is noticed with intercostal retractions. chest auscultation reveals bilateral fine rales and diffuse fine wheezing. a chest x-ray is given in the exhibit. what is the most likely diagnosis?
 ",Bronchiolitis,Bronchial foreign body,Croup,Bronchial asthma,Bronchiolitis,Pediatrics and Neonatology,MedQA_USMLE,case_2763,ungendered
988,1480,1480,2767,a newborn born at 33 weeks of gestation has a respiratory rate of 70/min and a heart rate of 148/min 2 hours after birth. he is grunting and has intercostal and subcostal retractions. he has peripheral cyanosis as well. an immediate chest radiograph is taken which shows a fine reticular granulation with ground glass appearance on both lungs. which of the following is the most likely diagnosis?,Pneumothorax,Bacterial pneumonia,Respiratory distress syndrome,Cyanotic congenital heart disease,Respiratory distress syndrome,Pediatrics and Neonatology,MedQA_USMLE,case_2767,ungendered
989,1482,1482,2769,"a 24-year-old man and his mother arrive for a psychiatric evaluation. she is concerned about his health and behavior ever since he dropped out of graduate school and moved back home 8 months ago. he is always very anxious and preoccupied with thoughts of school and getting a job. he also seems to behave very oddly at times such as wearing his winter jacket in summer. he says that he hears voices but he can not understand what they are saying. when prompted he describes a plot to have him killed with poison seeping from the walls. today, his heart rate is 90/min, respiratory rate is 17/min, blood pressure is 110/65 mm hg, and temperature is 36.8°c (98.2°f). on physical exam, he appears gaunt and anxious. his heart has a regular rate and rhythm and his lungs are clear to auscultation bilaterally. cmp, cbc, and tsh are normal. a urine toxicology test is negative. what is the most likely diagnosis?",Schizophrenia disorder,Substance-induced psychosis,Brief psychotic disorder,Schizoaffective disorder,Schizophrenia disorder,Neurology,MedQA_USMLE,case_2769,ungendered
990,1484,1484,2771,"a 7-year-old boy is brought to a pediatric clinic by his mother because he had difficulty swallowing for 4 days. he was diagnosed with asthma 3 months ago and has been using an inhaler as directed by the pediatrician. the child does not have a fever or a cough and is not short of breath. he denies pain during swallowing. his vital signs include: temperature 35.8℃ (96.5℉), respiratory rate 14/min, blood pressure 90/40 mm hg, and pulse 80/min. the oral examination reveals a slightly raised white lesion over his tongue (as shown in the provided photograph) and oropharynx. what is the most likely diagnosis?",Oral hairy leukoplakia,Lichen planus,Oral thrush,Primary gingivostomatitis,Oral thrush,Infectious Diseases,MedQA_USMLE,case_2771,ungendered
991,1485,1485,2772,"a 9-year-old girl presents with dyspnea, palpitations, joint pain, and fever for the past week. she says that her symptoms started 2 weeks ago with bilateral knee pain which has shifted to both ankles over the past week. she says she noticed bilateral leg swelling since yesterday. past medical history is significant for a severe sore throat, fever, chills, and myalgia 1 month ago which resolved after a week. her vital signs include: respiratory rate 22/min, temperature 37.7°c (100.0°f), blood pressure 90/60 mm hg, pulse 90/min, and spo2 88% on room air. on physical examination, the patient is ill-appearing with pallor and bilateral pitting edema of legs. the apex beat is prominently located in the 5th intercostal space in the mid-axillary line. crepitus is noted over both lung bases bilaterally. a loud 3/6 pansystolic murmur is heard at the apex radiating towards the axilla. s3 and s4 sounds are noted at the left sternal border and cardiac apex. which of the following is the most likely diagnosis in this patient?",Tricuspid regurgitation,Aortic stenosis,Aortic regurgitation,Acute rheumatic fever,Acute rheumatic fever,Cardiovascular System,MedQA_USMLE,case_2772,ungendered
992,1486,1486,2773,"a 4-month-old male infant is brought in because he rejects food and is losing weight. he had several upper respiratory tract infections during the last 2 months. upon examination, hepatosplenomegaly is noted, as well as mild hypotonia. during the next few weeks, hepatosplenomegaly progresses, the boy fails to thrive, and he continues to reject food. he has a blood pressure of 100/70 mm hg and heart rate of 84/min. blood tests show pancytopenia and elevated levels of transaminases. slit lamp examination shows bilateral cherry-red spots on the macula. chest x-ray shows a reticulonodular pattern and calcified nodules. biopsy of the liver shows foamy histiocytes. what is the most likely diagnosis?",Gaucher disease,Crigler-Najjar syndrome type I,Primary biliary cirrhosis,Niemann-Pick disease type A,Niemann-Pick disease type A,Pediatrics and Neonatology,MedQA_USMLE,case_2773,ungendered
993,1489,1489,2780,"a 13-year-old boy is brought to the emergency department with respiratory distress, fever, and a productive cough. past medical history is significant for a history of recurrent bronchopneumonia since the age of 5, managed conservatively with antibiotics and mucolytic therapy. the patient’s weight was normal at birth, but he suffered from a failure to thrive, although there was no neonatal history of chronic diarrhea or jaundice. his current vitals are a respiratory rate of 26/min, a pulse of 96/min, a temperature of 38.8℃ (101.8°f), a blood pressure of 90/60 mm hg, and oxygen saturation of 88% on room air. on physical examination, there is coarse crepitus bilaterally and both expiratory and inspiratory wheezing is present. the chest radiograph shows evidence of diffuse emphysema. a sweat chloride test and nitro tetrazolium test are both within normal limits. a complete blood count is significant for the following:
wbc 26300/mm3
neutrophils 62%
lymphocytes 36%
eosinophils 2%
total bilirubin 0.8 mg/dl
direct bilirubin 0.2 mg/dl
sgot 100 u/l
sgpt 120 u/l
alp 200 u/l
results of serum protein electrophoresis are shown in the figure. which of the following is the most likely diagnosis in this patient?",Alpha-1 antitrypsin deficiency,Chronic granulomatous disease,Cystic fibrosis,Kartagener syndrome,Alpha-1 antitrypsin deficiency,Pediatrics and Neonatology,MedQA_USMLE,case_2780,ungendered
994,1490,1490,2781,"a 70-year-old caucasian woman presents with a 2-week history of blood-tinged sputum. her past medical history is significant for peptic ulcer disease for which she underwent triple-drug therapy. she is a lifetime non-smoker and worked as a teacher before retiring at the age of 60 years. a review of systems is significant for a weight loss of 6.8 kg (15 lb) over the last 5 months. her vitals include: blood pressure 135/85 mm hg, temperature 37.7°c (99.9°f), pulse 95/min, and respiratory rate 18/min. physical examination is unremarkable. a contrast ct scan of the chest shows an irregular mass in the peripheral region of the inferior lobe of the right lung. a ct-guided biopsy is performed and reveals malignant tissue architecture and gland formation with a significant amount of mucus. which of the following is the most significant risk factor for this patient’s most likely diagnosis?",Occupational history,Medications,Sex,Race,Sex,Hematology and Oncology,MedQA_USMLE,case_2781,ungendered
995,1492,1492,2784,"a 25-year-old construction worker presents to the office due to a yellowish discoloration of his skin and eyes for the past 2 weeks. he also complains of nausea and loss of appetite for the same duration. the past medical history is insignificant. he is a smoker, but recently has grown a distaste for smoking. the vital signs include: heart rate 83/min, respiratory rate 13/min, temperature 36.5°c (97.7°f), and blood pressure 111/74 mm hg. on physical examination, there is mild hepatomegaly. the results of the hepatitis viral panel are as follows:
anti-hav igm positive
hbsag negative
igm anti-hbc negative
anti-hcv negative
hcv-rna negative
anti-hdv negative
anti-hev negative
what is the most common mode of transmission for this patient’s diagnosis?",Sexual contact,Perinatal,Fecal-oral,Breast milk,Fecal-oral,Gastrointestinal System,MedQA_USMLE,case_2784,ungendered
996,1493,1493,2785,"a 19-year-old woman presents with worsening pain in her neck for the past 5 days. she says she is not able to wear her tie for her evening job because is it too painful. she also reports associated anxiety, palpitations, and lethargy for the past 10 days. past medical history is significant for a recent 3-day episode of flu-like symptoms about 20 days ago which resolved spontaneously. she is a non-smoker and occasionally drinks beer with friends on weekends. her vital signs include: blood pressure 110/80 mm hg, pulse 118/min. on physical examination, her distal extremities are warm and sweaty. there is severe bilateral tenderness to palpation of her thyroid gland, as well as mild symmetrical swelling noted. no nodules palpated. an ecg is normal. laboratory findings are significant for low thyroid-stimulating hormone (tsh), elevated t4 and t3 levels, and an erythrocyte sedimentation rate (esr) of 30 mm/hr. which of the following is the most appropriate treatment for this patient’s most likely diagnosis?",Increase dietary intake of iodine,Levothyroxine administration,Atropine injection,Aspirin,Aspirin,Endocrinology,MedQA_USMLE,case_2785,ungendered
997,1495,1495,2792,a 56-year-old man presents to the emergency room with severe substernal chest pain associated with a 2-hour history of breathlessness and sweating. an electrocardiogram shows an st-segment elevation myocardial infarction. cardiac enzyme levels confirm a diagnosis of acute myocardial infarction. the patient is rushed to the catheter lab for angioplasty with stenting. the patient complains of recurrent chest pain in the icu 56 hours post-angioplasty. which of the following enzymes facilitates the patient’s diagnosis based on his current symptoms?,Lactate dehydrogenase (LDH),Troponin I,Creatine kinase (CK)-MB,Troponin T,Creatine kinase (CK)-MB,Cardiovascular System,MedQA_USMLE,case_2792,ungendered
998,1496,1496,2794,"a 4-month-old neonate girl is brought to the pediatrician because of feeding problems and recurrent infections. she has a blood pressure of 104/65 mm hg and heart rate of 91/min. on physical examination, she has a cleft palate, malformed jaw, structural cardiac abnormalities, and diminished cell-mediated responses. laboratory investigations reveal hypocalcemia. which of the following is the most likely diagnosis?",Wiskott-Aidrich syndrome,Severe combined immunodeficiency (SCID),Adenosine deaminase (ADA) deficiency,DiGeorge syndrome,DiGeorge syndrome,Pediatrics and Neonatology,MedQA_USMLE,case_2794,ungendered
999,1499,1499,2801,"a 20-year-old man comes to the clinic complaining of fever and a sore throat for 5 days. he receives oral penicillin from his primary doctor. after a day of antibiotic treatment, he developed gross hematuria. as a child, he recalls having multiple episodes of hematuria. the vital signs are within normal limits. on physical examination, pharyngeal edema and cervical lymphadenopathy are present. his laboratory examination reveals the following:
wbc 11,000/mm3
neutrophils 76%
lymphocytes 23%
eosinophils 1%
platelets 150,000/mm3
hemoglobin 14 g/dl
hct 41.2%
bun 16 mg/dl
creatinine 0.9 mg/dl
aso titer 100
urinalysis shows hematuria but no proteinuria. immunofluorescence shows granular iga immune complex deposits in the mesangium. hepatitis b, hepatitis c, and hiv serology are negative. aso titers and c3 levels are within normal limits. what is the most likely diagnosis?",Berger’s disease,Hemolytic uremic syndrome,Penicillin-induced hypersensitivity reaction,Post-streptococcal glomerulonephritis,Berger’s disease,Renal and Genitourinary System,MedQA_USMLE,case_2801,ungendered
1000,1500,1500,2803,"a 27-year-old man presents to the emergency room complaining of left shoulder pain for several weeks. he says that the pain often worsens when he tries to sleep on his left side. although he tried several pain medications, none of the pain medications helped. he is an amateur tennis player who practices on weekends. he denies any trauma during his practice sessions. on examination of the shoulder joint, severe tenderness was present localized to the greater tuberosity of the left shoulder joint along with biceps tendon tenderness over the bicipital groove. the range of motion was limited to the left side. an x-ray of the joint showed narrowing of the acromiohumeral space with sclerosis and spurring of the acromion. routine blood test results are normal except for the rheumatoid factor, which is positive. what is the most likely diagnosis?",Trauma,Rotator cuff injury,Rheumatoid arthritis,Referred pain from the neck and back,Rotator cuff injury,Rheumatology,MedQA_USMLE,case_2803,ungendered
1001,1502,1502,2805,a 65-year-old man is brought into the emergency department by his wife for slurred speech and right-sided weakness. the patient has a significant past medical history of hypertension and hyperlipidemia. the wife reports her husband went to bed last night normally but woke up this morning with the symptoms mentioned. physical examination shows right-sided hemiparesis along with the loss of vibration and proprioception. cranial nerve examination shows a deviated tongue to the left. what is the most likely diagnosis?,Dejerine syndrome,Wallenberg syndrome,Medial pontine syndrome,Weber syndrome,Dejerine syndrome,Neurology,MedQA_USMLE,case_2805,ungendered
1002,1503,1503,2809,"a 42-year-old woman presents to the clinic for a recurrent rash that has remitted and relapsed over the last 2 years. the patient states that she has tried multiple home remedies when she has flare-ups, to no avail. the patient is wary of medical care and has not seen a doctor in at least 15 years. on examination, she has multiple disc-shaped, erythematous lesions on her neck, progressing into her hairline. the patient notes no other symptoms. lab work is performed and is positive for antinuclear antibodies. what is the most likely diagnosis?",Systemic lupus erythematosus (SLE),Drug-induced lupus,Tinea capitis,Cutaneous lupus erythematosus (CLE),Cutaneous lupus erythematosus (CLE),Dermatology,MedQA_USMLE,case_2809,ungendered
1003,1504,1504,2811,"a 12-year-old girl comes to the clinic with a grossly enlarged abdomen. she has a history of frequent episodes of weakness, sweating, and pallor that are eliminated by eating. her development has been slow. she started to walk unassisted at 2 years and was not performing well at school. physical examination reveals a blood pressure of 100/60 mm hg, heart rate of 80/min, and temperature of 36.9°c (98.4℉). on physical examination, the liver is enlarged, firm, and palpable up to the pelvis. the spleen and kidney are not palpable. laboratory investigation reveals low blood glucose and ph with high lactate, triglycerides, ketones, and free fatty acids. the liver biopsy revealed high glycogen content. hepatic glycogen structure was normal. the enzyme assay performed on the biopsy tissue revealed very low glucose-6-phosphatase levels. what is the most likely diagnosis?",Pompe's disease,McArdle disease,Von-Gierke's disease,Hereditary hemochromatosis,Von-Gierke's disease,Endocrinology,MedQA_USMLE,case_2811,ungendered
1004,1505,1505,2812,"a 65-year-old man presents with complaints of weakness and swollen gums for the past 3 weeks. he also says he cut his finger while cooking, and the bleeding took more than 10 minutes to stop. he has a family history of diabetes mellitus type 2 and prostate cancer. current medications are multivitamin. his blood pressure is 122/67 mm hg, the respiratory rate is 13/min, and the temperature is 36.7°c (98.0°f). on physical examination, the patient seems pale and lethargic. on cardiac exam, a pulmonary valve flow murmur is heard. there is significant hepatosplenomegaly present, and several oral mucosal petechiae in the oral cavity are noted. gum hypertrophy is also present. a peripheral blood smear reveals myeloperoxidase-positive cells and auer rods. a bone marrow biopsy shows > 30% of blast cells. which of the following chromosomal abnormalities is associated with this patient’s most likely diagnosis?",t(11;14),t(15;17),t(8;14),JAK2 mutation,t(15;17),Hematology and Oncology,MedQA_USMLE,case_2812,ungendered
1005,1506,1506,2814,a 23-year-old man presents with sudden loss of consciousness while pitching in a baseball game. there is no history of injury. consciousness is regained after cardiopulmonary resuscitation. past medical history is negative for any neurological and cardiovascular problems. physical examination reveals a prominent a wave on the jugular venous pulse and a double apical impulse. there are no audible murmurs. an s4 is present. what is the most likely diagnosis?,Hypertrophic cardiomyopathy,Aortic stenosis,Restrictive cardiomyopathy,Takotsubo cardiomyopathy,Hypertrophic cardiomyopathy,Cardiovascular System,MedQA_USMLE,case_2814,ungendered
