,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,case_vignette,choice_1,choice_2,choice_3,choice_4,answer,category,dataset,case_id,case_type
1273,1923,1923,3548,"A 24-year-old woman is brought to the hospital by her mother because she has ""not been herself"" for the past 3 months! The patient says she hears voices in her head! The mother said that when she is talking to her daughter she can’t seem to make out what she is saying; it is as if her thoughts are disorganized! When talking with the patient, you notice a lack of energy and an apathetic affect! Which of the following is the most likely diagnosis for this patient?",Schizophreniform disorder,Major depressive disorder,Schizophrenia,Brief psychotic disorder,Schizophreniform disorder,Other,MedQA_USMLE,case_3548,ungendered
1274,1924,1924,3551,"A 24-year-old woman with no past medical history is post operative day 2 from a cesarean section that resulted in the birth of her first child! She begins to cry when she's told that today's lunch will be gluten-free! Although the patient feels ""exhausted"" and has had trouble sleeping, she deeply desires to return home and take care of her newborn! The patient denies any changes in concentration or suicidal thoughts now or during the pregnancy! What is the diagnosis and likely outcome?",Postpartum depression; the patient will likely remain depressed for at least six more months,Major depressive episode; this patient is at high risk of recurrence,"Postpartum psychosis; symptoms will resolve in time, but she needs treatment with antipsychotics, lithium, and/or antidepressants","Postpartum ""blues""; her symptoms are likely self-limited","Postpartum ""blues""; her symptoms are likely self-limited",Obstetrics and Gynecology,MedQA_USMLE,case_3551,ungendered
1275,1925,1925,3557,"A 45-year-old-man presents to the physician with complaints of intermittent episodes of severe headaches and palpitations! During these episodes, he notices that he sweats profusely and becomes pale in complexion! He describes the episodes as coming and going within the past 2 months! His temperature is 99!3°F (37!4°C), blood pressure is 165/118 mmHg, pulse is 126/min, respirations are 18/min, and oxygen saturation is 90% on room air! Which of the following would be the first medication given to treat this patient’s most likely diagnosis?",Phenoxybenzamine,Pilocarpine,Phentolamine,Propanolol,Phenoxybenzamine,Endocrinology,MedQA_USMLE,case_3557,ungendered
1276,1927,1927,3564,"A 59-year-old man presents to his primary care physician, accompanied by his wife, who requests treatment for his “chronic pessimism!” The patient admits to feeling tired and “down” most of the time for the past several years but insists that it is “just part of getting old!” His wife believes that he has become more self-critical and less confident than he used to be! Neither the patient nor his wife can identify any stressors or triggering events! He has continued to work as a librarian at a nearby college during this time and spends time with friends on the weekends! He sleeps 7 hours per night and eats 3 meals per day! He denies suicidal ideation or periods of elevated mood, excessive irritability, or increased energy! Physical exam reveals a well-dressed, well-groomed man without apparent abnormality! Basic neurocognitive testing and labs (CBC, BMP, TSH, cortisol, testosterone, and urine toxicology) are within normal limits! What is the most likely diagnosis?",Cyclothymia,Dysthymia,Bipolar disorder,Major depressive disorder,Dysthymia,Other,MedQA_USMLE,case_3564,ungendered
1277,1928,1928,3577,"An 8-year-old girl presents to her primary care provider with several months of headaches and impaired vision! Physical exam reveals a female in the 10th percentile for height and 43rd percentile for weight; cranial nerve testing demonstrates bitemporal hemianopsia! She undergoes a head CT, which shows suprasellar calcifications (Figure A)! Given her likely diagnosis, which of the following are also derived from the same germ cell layer?","Thyroid follicular cells, alimentary canal, trachea","Thymus, urinary bladder, colon","Mesenchyme, smooth muscle, cartilage","Adrenal chromaffin cells, schwann cells, eccrine sweat glands, astrocytes","Adrenal chromaffin cells, schwann cells, eccrine sweat glands, astrocytes",Neurology,MedQA_USMLE,case_3577,ungendered
1278,1929,1929,3585,"A 38-year-old woman presents to her primary care physician for evaluation of 3 months of increasing fatigue! She states that she feels normal in the morning, but that her fatigue gets worse throughout the day! Specifically, she says that her head drops when trying to perform overhead tasks! She also says that she experiences double vision when watching television or reading a book! On physical exam, there is right-sided ptosis after sustaining upward gaze for a 2 minutes! Which of the following treatments may be effective in treating this patient's diagnosis?",Chemotherapy,Vaccination,Thymectomy,Antitoxin,Thymectomy,Neurology,MedQA_USMLE,case_3585,ungendered
1279,1931,1931,3599,"A parent-teacher conference is called to discuss the behavior of a 9-year-old boy! According to the boy's teacher, he has become progressively more disruptive during class! He is performing poorly in school and has trouble focusing! He is destructive to classroom property, tore a classmate's art project, and takes other children's lunches regularly! He is avoided by his classmates! His mother reports that her son can ""sometimes be difficult!"" Recently he placed a rubber band around the cats tail, resulting in gangrene! What is the most likely diagnosis?",Oppositional defiant disorder,Antisocial personality disorder,Separation anxiety disorder,Conduct disorder,Conduct disorder,Pediatrics and Neonatology,MedQA_USMLE,case_3599,ungendered
1280,1932,1932,3601,"A 34-year-old man presents to his physician with a complaint of lower back pain and stiffness for the past few months! He describes the pain as being worse in the morning and then gradually improving with activity throughout the day! On physical exam, he has decreased anterior flexion of the lumbar spine! A radiograph of his lumbar spine is obtained and is shown in Figure A! What is the patient’s most likely diagnosis?",Osteopetrosis,Reactive arthritis,Ankylosing spondylitis,Psoriatic arthritis,Ankylosing spondylitis,Rheumatology,MedQA_USMLE,case_3601,ungendered
1281,1934,1934,3604,A 67-year-old male presents to his primary care physician complaining of increased fatigue over the last year! He also says that his friends say he appears to be more pale! His past medical history is significant for 10 years of arthritis! Physical exam reveals spoon shaped nails as well as conjunctival pallor! Based on clinical suspicion RBC tests are ordered showing an mean corpuscular volume (MCV) of 75 fl (normal 80-100 fl) and a peripheral blood smear is obtained and found to be normal! Iron studies shows a serum iron of 30 micromolar (normal range 50-170) and a serum ferritin of 300 micrograms/liter (normal range 15-200)! What is the most likely diagnosis in this patient?,Iron deficiency anemia,Beta-thalassemia,Lead poisoning anemia,Anemia of chronic disease,Anemia of chronic disease,Hematology and Oncology,MedQA_USMLE,case_3604,ungendered
1282,1935,1935,3608,"A 22-year-old man presents to a psychiatrist complaining of mood fluctuations! He is accompanied by his mother who reports that the patient recently experienced a 5-day episode of minimal sleep and unusual levels of energy! The patient admits to spending $2,000 of his parent’s money, without asking, on a down payment for a motorcycle! The episode resolved after 5 days, at which point the patient felt guilty and upset! The patient’s medical history is notable for multiple month-long episodes in the past 2 years of feeling sad, sleeping more than usual, being uninterested in his hobbies, and feeling constantly tired and guilty! The patient has a history of severe meningoencephalitis at the age of 17 requiring four days in the intensive care unit! During that episode, he reported seeing monkeys in his hospital room! On exam, he is a well-appearing, cooperative male in no acute distress! He is alert and oriented with a normal affect! He states that he feels sad and guilty about what happens! He denies suicidal ideation! Which of the following is the most likely diagnosis in this patient?",Cyclothymic disorder,Schizoaffective disorder,Bipolar II disorder,Persistent depressive disorder,Bipolar II disorder,Other,MedQA_USMLE,case_3608,ungendered
1283,1936,1936,3611,"A 2-year-old boy is brought the his primary care physician for persistent failure to thrive! He has not been meeting normal motor developmental milestones! Further questioning reveals a family history of congenital kidney disorders, although the parents do not know details! Based on clinical suspicion a panel of lab tests are ordered which reveal a sodium of 129 mg/dL (normal range 136-145), a potassium of 3!1 mg/dL (normal range 3!5-5!0), a bicarbonate of 32 mg/dL (normal range 22-28) and a pH of 7!5 (normal range 7!35-7!45)! Urinary calcium excretion is also found to be increased! Which of the following drugs has the most similar mechanism of action to the most likely diagnosis in this patient?",Acetazolamide,Spironolactone,Hydrochlorothiazide,Furosemide,Furosemide,Renal and Genitourinary System,MedQA_USMLE,case_3611,ungendered
1284,1937,1937,3613,"A 17-year-old boy is brought to the physician by his parents who are concerned about his bizarre behavior! Over the past three months, he has become withdrawn from his friends and less interested in his classes and extracurricular activities! On several occasions, he has torn apart rooms in their home looking for “bugs” and states that the President is spying on him because aliens have told the government that he is a threat! Although he has always been quite clean in the past, his father notes that the patient’s room is now malodorous with clothes and dishes strewn about haphazardly! He also says that sometimes he can hear the devil speaking to him from inside his head! He has no medical problems, does not drink alcohol or use any drugs! Physical examination of the boy reveals no abnormalities! On mental status examination, the boy is oriented to person, place and time! He avoids eye contact and replies mostly with monosyllabic responses! He appears distracted, and confirms that he is hearing whispering voices in his head! What is the most appropriate diagnosis for this patient?",Schizoaffective disorder,Schizophrenia,Brief psychotic disorder,Schizophreniform disorder,Schizophreniform disorder,Other,MedQA_USMLE,case_3613,ungendered
1285,1938,1938,3616,"A 34 year-old-male with a previous diagnosis of Grave’s disease presents for a check-up! Since his diagnosis 4 months ago, the patient’s symptoms have been relatively well-controlled with medications since starting them 3 weeks ago after an initial unsuccessful course of radioiodine ablation! The patient’s complete blood count reveals decreased absolute neutrophils at 450/mL and a slightly decreased hematocrit of 39%! Which of the following is the most likely cause of this patient’s abnormal laboratory results?",Methimazole,Perchlorate,Complication from radioiodine ablation,Atenolol,Methimazole,Endocrinology,MedQA_USMLE,case_3616,ungendered
1286,1941,1941,3624,"A 28-year-old male presents to trauma surgery clinic after undergoing an exploratory laparotomy, femoral intramedullary nail, and femoral artery vascular repair 3 months ago! He suffered multiple gunshot wounds as a victim of a drive-by shooting! He is progressing well with well-healed surgical incisions on examination! He states during his clinic visit that he has been experiencing 6 weeks of nightmares where he ""relives the day he was shot!"" The patient also endorses 6 weeks of flashbacks to ""the shooter pointing the gun at him"" during the daytime as well! He states that he has had difficulty sleeping and cannot concentrate when performing tasks! Which of the following is the most likely diagnosis?",Normal reaction to trauma,Schizophreniform disorder,Schizophrenia,Post-traumatic stress disorder (PTSD),Post-traumatic stress disorder (PTSD),Other,MedQA_USMLE,case_3624,ungendered
1287,1942,1942,3635,A 68-year-old African American male presents to his primary care provider complaining of progressively worsening back pain! The pain is localized to the lower back and sometimes wakes him up from sleep! He has a history of hypertension and admits to a 50 pack-year smoking history! Further questioning reveals that he has also experienced fatigue and an unintentional weight loss of 18 pounds over the past year! Laboratory analysis is notable for an elevated alkaline phosphatase! A radiograph of the patient’s spine demonstrates multiple sclerotic lesions in the lumbar vertebral bodies! Which of the following tests would most likely confirm the diagnosis in this patient?,Chest radiograph,Transrectal ultrasound-guided prostate biopsy,Serum protein electrophoresis,Renal biopsy,Transrectal ultrasound-guided prostate biopsy,Hematology and Oncology,MedQA_USMLE,case_3635,ungendered
1288,1943,1943,3638,"A 67-year-old man presents with a large, painful, skin lesion on his leg (Figure A)! He has had a non-healing ulcer in the same location for several years after a burn, but he notes that it has never looked like this before! He has a past medical history of diabetes! He is a 30-pack-year smoker! Vital signs are stable! In addition to the skin lesion, his physical examination is notable for stocking glove neuropathy of the hands and feet! What is the most likely diagnosis?",Basal cell carcinoma,Actinic keratosis,Squamous cell carcinoma,Melanoma,Squamous cell carcinoma,Dermatology,MedQA_USMLE,case_3638,ungendered
1289,1944,1944,3643,"A 4-year-old boy presents to the emergency department with a fever and a rash! His parents state that his symptoms started last night and have been rapidly worsening! The patient is up to date on his vaccinations, and his past medical history is unremarkable! His temperature is 103°F (39!4°C), blood pressure is 97/48 mmHg, pulse is 160/min, respirations are 28/min, and oxygen saturation is 98% on room air! Physical exam is notable for the finding in Figure A without any lesions on mucosal surfaces! The patient's skin is warm and tender to the touch! Which of the following describes the most likely diagnosis?",Hemidesmosome destruction,Desmoglein destruction,M-protein virulence factor,Cytotoxic keratinocyte destruction,Desmoglein destruction,Pediatrics and Neonatology,MedQA_USMLE,case_3643,ungendered
1290,1945,1945,3646,"A 12-month-old girl is brought in by her mother to the pediatrician for the first time since her 6-month checkup! The mother states that her daughter had been doing fine, but the parents are now concerned that their daughter is still not able to stand up or speak! On exam, the patient has a temperature of 98!5°F (36!9°C), pulse is 96/min, respirations are 20/min, and blood pressure is 100/80 mmHg! The child appears to have difficulty supporting herself while sitting! The patient has no other abnormal physical findings! She plays by herself and is making babbling noises but does not respond to her own name! She appears to have some purposeless motions! A previous clinic note documents typical development at her 6-month visit and mentioned that the patient was sitting unsupported at that time! Which of the following is the most likely diagnosis?",Cerebral palsy,Trisomy 21,Rett syndrome,Language disorder,Rett syndrome,Pediatrics and Neonatology,MedQA_USMLE,case_3646,ungendered
1291,1946,1946,3648,"A 37-year-old man presents to his gastroenterologist due to a transaminitis found by his primary care physician (PCP)! He reports currently feeling well and has no acute concerns! Medical history is significant for ulcerative colitis treated with 5-aminosalicylate! He recently went on a trip to Mexico and experienced an episode of mild diarrhea! The patient is 5 ft 4 in and weighs 220 lbs (99!8 kg)! His temperature is 98°F (36!7°C), blood pressure is 138/88 mmHg, pulse is 90/min, and respirations are 18/min! Physical examination is unremarkable! Laboratory testing demonstrates:

Leukocyte count: 7,200 /mm^3
Alkaline phosphatase: 205 U/L
Aspartate aminotransferase (AST): 120 U/L
Alanine aminotransferase (ALT): 115 U/L
Perinuclear antineutrophil cytoplasmic antibody (pANCA): Positive
Antimitochondrial antibody: Negative

Which of the following is most likely the diagnosis?",Acute viral hepatitis,Choledocholithiasis,Primary biliary cirrhosis,Primary sclerosing cholangitis,Primary sclerosing cholangitis,Gastrointestinal System,MedQA_USMLE,case_3648,ungendered
1292,1947,1947,3649,"A 5-year-old boy is brought to the emergency department by his parents after a month of fatigue, difficulty concentrating, and diffuse abdominal pain! The pain has been mild, does not radiate, and was not associated with eating! He denies any nausea, vomiting, or diarrhea! His parents recently noticed that he began to drag his feet while walking! He has no significant past medical or surgical history and does not take any medication! His family recently began renovations on their home 3 months ago! On physical exam, his vital signs are within normal limits! Blood work shows the following findings:

Hematocrit: 30%
Total iron: 60 µg/dL
Ferritin: 215 ng/mL
Mean corpuscular volume: 65 µm^3

A peripheral blood smear shown in Figure A! Which of the following diseases involves the same metabolic pathway as the most likely diagnosis for this patient?",Porphyria cutanea tarda,Xeroderma pigmentosum,Von Gierke’s disease,Lesch-Nyhan syndrome,Porphyria cutanea tarda,Hematology and Oncology,MedQA_USMLE,case_3649,ungendered
1293,1948,1948,3655,"A 12-year-old boy presents to the emergency department with a swollen and painful knee! He says that he was exploring with his friends when he tripped and hit his knee against the ground! He didn't feel like he hit it very hard but it started swelling and becoming very painful! His mom reports that he has always been prone to bleeding from very minor trauma and that others in the family have had similar problems! Based on clinical suspicion a coagulation panel was obtained showing a prothrombin time (PT) of 10 seconds (normal range 9-11 seconds), a partial thromboplastin time (PTT) of 45 seconds (normal 20-35 seconds), and a normal ristocetin cofactor assay (equivalent to bleeding time)! Mixing tests with factor IX and XI do not show complementation, but mixing with factor VIII reverses the coagulation abnormality! Which of the following is the most likely diagnosis for this patient?",Hemophilia A,Hemophilia B,Bernard-Soulier disease,von Willebrand disease,Hemophilia A,Hematology and Oncology,MedQA_USMLE,case_3655,ungendered
1294,1950,1950,3657,"A 52-year-old male presents with several months of fatigue, malaise, dry cough, and occasional episodes of painless hematuria! He recalls having had a sore throat several days prior to the onset of these symptoms that resolved without antibiotics! Physical exam is remarkable for diffusely coarse breath sounds bilaterally! Urinalysis reveals 2+ protein, 2+ blood, and numerous red blood cell casts are visible under light microscopy! Which is the most likely diagnosis?",Transitional cell bladder carcinoma,Diffuse membranous glomerulopathy,Microscopic polyangiitis,Focal segmental glomerulosclerosis,Microscopic polyangiitis,Renal and Genitourinary System,MedQA_USMLE,case_3657,ungendered
1295,1951,1951,3662,"A 62-year-old man presents to his primary care doctor with continued hypertension despite adherence to multiple anti-hypertensive medications! The physician suspects that the patient may have elevated aldosterone levels and wants to initiate a trial of an aldosterone receptor antagonist! The patient is very concerned about side effects, particularly impotence and gynecomastia, as he had a friend who took a similar medication and had these side-effects! Which of the following is the best medication to initiate, given his concerns and the physician's diagnosis?",Eplerenone,Ethacrynic acid,Amiloride,Spironolactone,Eplerenone,Endocrinology,MedQA_USMLE,case_3662,ungendered
1296,1953,1953,3668,"A 10-year-old girl is brought to the physician by her parents due to 2 months of a progressively worsening headache! The headaches were initially infrequent and her parents attributed them to stress from a recent move! However, over the last week the headaches have gotten significantly worse and she had one episode of vomiting this morning when she woke up! Her medical history is remarkable for a hospitalization during infancy for bacterial meningitis! On physical exam, the patient has difficulty looking up! The lower portion of her pupil is covered by the lower eyelid and there is sclera visible below the upper eyelid! A magnetic resonance imaging (MRI) of the brain is shown! Which of the following is the most likely diagnosis?",Ependymoma,Pituitary Ademona,Pinealoma,Craniopharyngioma,Pinealoma,Neurology,MedQA_USMLE,case_3668,ungendered
1297,1954,1954,3675,"A tall, 25-year-old man is brought to the ED by his friend after sudden difficulty breathing while smoking a cigarette! In the trauma bay he is tachypneic, but able to talk to you! Vital signs show that he is afebrile and tachycardic with blood pressure of 115/60! Physical exam reveals hyperresonance and absent breath sounds over the left upper lung! A chest x-ray is obtained and shown below! What is the most likely diagnosis?","Nondiagnostic, further imaging required",Spontaneous pneumothorax,Left lower lobe pneumonia,Tension pneumothorax,Spontaneous pneumothorax,Other,MedQA_USMLE,case_3675,ungendered
1298,1956,1956,3680,"A 46-year-old woman presents to her primary care physician with one week of intermittent nausea and vomiting! She does not have any sick contacts, and her medical history is significant only for diabetes well-controlled on metformin! She also complains of some weakness and back/leg pain! She says that she recently returned from traveling abroad and had been administered an antibiotic during her travels for an unknown infection! On presentation, her temperature is 98!6°F (37°C), blood pressure is 119/78 mmHg, pulse is 62/min, and respirations are 25/min! An EKG is obtained showing flattening of the T wave! After further testing, the physician prescribes a thiazide for this patient! Which of the following diseases is also associated with this patient's most likely diagnosis?",Rheumatoid arthritis,Systemic lupus erythematosus,Sjogren syndrome,Wilson disease,Wilson disease,Renal and Genitourinary System,MedQA_USMLE,case_3680,ungendered
1299,1958,1958,3689,"A 1-day-old male is seen in the neonatal intensive care unit for respiratory distress! He was born at 37 weeks to a 24-year-old G3P11011 Rh- mother who had no prenatal care! On physical examination, temperature is 99°F (37!2°C), blood pressure is 120/85 mmHg, pulse is 120/min, respirations are 26/min, and pulse oximetry is 92% on room air! There is abdominal distention with a positive fluid wave! Laboratory results are as follows:

Serum:
Alkaline phosphatase: 80 U/L
ALT: 33 U/L
AST: 32 U/L
Bilirubin (total): 10 mg/dL
Bilirubin (conjugated): 0!2 mg/dL
Amylase: 76 U/L

Leukocyte count: 5,000/mm^3 with normal differential
Hemoglobin: 8 g/dL
Platelet count: 200,000/mm^3
Mean corpuscular volume: 80 µm^3
Reticulocyte count: 3%

What is the most likely diagnosis?",Erythroblastosis fetalis,Beta-thalassemia minor,Gilbert syndrome,Dubin-Johnson syndrome,Erythroblastosis fetalis,Pediatrics and Neonatology,MedQA_USMLE,case_3689,ungendered
1300,1960,1960,3692,"A 18-year-old woman presents to her primary care physician reporting that she has not experienced her first menses! She is accompanied by her mother who states that she personally experienced menstruation at age 12 and that the patient's sister started menstruating at the age of 11 years! The patient is not sexually-active and denies taking any medications! On physical examination, the patient appears thin and has fine hair covering her arms! Her height is 62 inches (157!48 cm) and her weight is 85 pounds (38!5 kg)! The patient does not make eye contact and only answers in one word responses! The mother is asked to step out of the room and the interview resumes! After establishing some trust, the patient admits that she does not have an appetite! She has had difficulty sleeping and some feels guilty for worrying her mother! She also admits to occasional cocaine use! She switches between binge-eating and vomiting! She is constantly fatigued but she also goes to the gym three times daily, often without her parents’ knowledge! Which of the following is the most likely diagnosis in this patient?",Anorexia nervosa,Binge-eating disorder,Bulimia nervosa,Major depressive disorder,Anorexia nervosa,Other,MedQA_USMLE,case_3692,ungendered
1301,1961,1961,3693,"A 9-year-old boy is brought to the emergency room by his mother for weakness, diaphoresis, and syncope! His mother says that he has never been diagnosed with any medical conditions but has been having “fainting spells” over the past month! Routine lab work reveals a glucose level of 25 mg/dL! The patient is promptly given glucagon and intravenous dextrose and admitted to the hospital for observation! The patient’s mother stays with him during his hospitalization! The patient is successfully watched overnight and his blood glucose levels normalize on his morning levels! The care team discusses a possible discharge during morning rounds! One hour later the nurse is called in for a repeat fainting episode! A c-peptide level is drawn and shown to be low! The patient appears ill, diaphoretic, and is barely arousable! Which of the following is the most likely diagnosis in this child?",Munchausen syndrome by proxy,Insulinoma,Munchausen syndrome,Conversion disorder,Munchausen syndrome by proxy,Endocrinology,MedQA_USMLE,case_3693,ungendered
1302,1962,1962,3699,"A young Mediterranean teen brings her 4-year-old little brother to the Emergency Room because of a high temperature! Their parents are on their way to the hospital, but, in the meantime, she provides some of the history! She explains that he has been running a fever and limping for the past week! This morning, she had trouble awakening him, and she noticed some swelling and redness around his right ankle! In terms of his past medical history, she knows he has something wrong with his blood! He had to receive extra vaccinations as an infant, and he takes an antibiotic everyday! On exam in the ED, his temperature is 102!4 deg F (39!1 deg C), blood pressure is 90/60 mmHg, pulse is 123/min, and respirations are 22/min! He is lethargic, and his exam is noteworthy for erythema and edema in an area surrounding his distal shin! What is the most likely diagnosis?",Dactylitis,Thrombophlebitis,Acute vaso-occlusive episode,Osteomyelitis,Osteomyelitis,Pediatrics and Neonatology,MedQA_USMLE,case_3699,ungendered
1303,1963,1963,3700,"An 18-year-old male is seen for a routine physical prior to starting college! He will be moving from Ohio to California, away from his family for the first time! His temperature is 36!8 deg C (98!2 deg F), pulse is 74/min, and blood pressure is 122/68 mmHg! BMI is 24! On questioning, he reveals that he has a habit of binge eating during times of stress, particularly during exams! He then feels guilty about his behavior and attempts to compensate by going to the gym, sometimes for 4+ hours per day! He is disturbed by this behavior and feels out of control! He denies ever vomiting as a means of loosing weight! What is the most likely diagnosis?",Bulimia nervosa,Body dysmorphic disorder,Normal behavior variant,Hypomania,Bulimia nervosa,Other,MedQA_USMLE,case_3700,ungendered
1304,1964,1964,3704,"A 26-year-old woman thinks poorly of herself and is extremely sensitive to criticism! She is socially inhibited and has never had a romantic relationship, although she desires one! Which of the following is the most likely diagnosis?",Paranoid personality disorder,Avoidant personality disorder,Dysthmia,Depression,Avoidant personality disorder,Other,MedQA_USMLE,case_3704,ungendered
1305,1965,1965,3708,"A 22-year-old man presents to the emergency department for chest pain! He says that the chest pain began a few hours prior to presentation and is associated with nausea, abdominal discomfort, and sweating! He has experienced similar symptoms multiple times in the past, which brings him great concern because he believes he may be having a heart attack! This concern has persisted for 2 months! This has caused him to avoid taking long train rides or driving on divided highways! Approximately 7 months ago his parents divorced! Medical history is significant for obesity! He denies any medications or illicit drug use! Physical examination is unremarkable! An electrocardiogram demonstrates sinus tachycardia with a pulse of 110/min! Which of the following is most likely the diagnosis?",Illness anxiety disorder,Somatic symptom disorder,Adjustment disorder,Panic disorder,Panic disorder,Cardiovascular System,MedQA_USMLE,case_3708,ungendered
1306,1966,1966,3716,"A parent-teacher conference is called to discuss the behavior of a 9 year-old boy! According to the boy's teacher, he has become progressively more disruptive during class! When asked to help clean up or read out-loud, he replies with ""You're not the boss of me!"" or ""You can't make me!"" He refuses to participate in gym class, but will play the same games during recess! He gets along with and is well-liked by his peers! His mother reports that her son can ""sometimes be difficult,"" but he is helpful around the house and is very good playing with his 7-year-old sister! What is the most likely diagnosis?",Antisocial personality disorder,Oppositional defiant disorder,Conduct disorder,Attention deficit disorder,Oppositional defiant disorder,Pediatrics and Neonatology,MedQA_USMLE,case_3716,ungendered
1307,1968,1968,3720,"An 18-year-old man presents to the student health department at his university for recurrent palpitations! The patient had previously presented to the emergency department (ED) for sudden onset palpitations five months ago when he first started college! He had a negative cardiac workup in the ED and he was discharged with a 24-hour Holter monitor which was also negative! He has no history of any medical or psychiatric illnesses! The patient reports that since his initial ED visit, he has had several episodes of unprovoked palpitations associated with feelings of dread and lightheadedness though he cannot identify a particular trigger! Recently, he has begun sitting towards the back of the lecture halls so that he can “quickly escape and not make a scene” in case he gets an episode in class! Which of the following is the most likely diagnosis?",Specific phobia,Social phobia,Adjustment disorder,Panic disorder,Panic disorder,Other,MedQA_USMLE,case_3720,ungendered
1308,1970,1970,3727,"A 43-year-old homeless man is brought to the emergency room for severe abdominal pain! He is known to the emergency department for repeated visits for alcohol intoxication! He reports that the pain started about 3 hours ago and describes it as sharp, piercing, 10/10, and concentrated at the epigastric region with radiation to the back! His past medical history is unclear given his homeless status! His temperature is 100!4°F (38°C), blood pressure is 104/80 mmHg, the pulse is 104/min, and respirations are 16/min! A physical examination demonstrates epigastric tenderness and the finding shown in Figure A! What is the most likely diagnosis for this patient?",Acute pancreatitis,Cholecystitis,Esophageal rupture,Perforated gastric ulcer,Acute pancreatitis,Gastrointestinal System,MedQA_USMLE,case_3727,ungendered
1309,1972,1972,3738,"A 17-year-old teenage boy is brought to the emergency room for severe right upper quadrant (RUQ) pain for the past 5 hours! He denies any precipitating events and reports a sharp, 8/10, constant pain at the RUQ! He denies any past episodes! His past medical history is unremarkable, and he is up to date on his vaccinations! His mother reports a “blood disease” on his father’s side! His temperature is 101!0°F (38!3°C), blood pressure is 118/70 mmHg, pulse is 103/min, respirations are 18/min, and oxygen saturation is 99% on room air! A physical examination demonstrates pale conjunctiva, RUQ tenderness with positive Murphy sign, and splenomegaly! An abdominal ultrasound is shown in Figure A! Which of the following laboratory findings will confirm this patient’s diagnosis?",Positive osmotic fragility test,Blood smear demonstrating red blood cells (RBCs) with Heinz bodies and bite cells,Low hemoglobin with decreased mean corpuscular volume,Elevated hemoglobin and hematocrit,Positive osmotic fragility test,Gastrointestinal System,MedQA_USMLE,case_3738,ungendered
1310,1973,1973,3740,"A 45 year old construction worker complains of several weeks of diffuse abdominal pain, constipation, generalized fatigue and irritability! His vital signs are normal! On examination you notice some distal extremity weakness and thin, a grey-blue line visible along the margin of the gums (Figure A)! Red blood cells demonstrate microcytosis, hypochromasia and basophilic with visible dots (Figure B)! What is the most likely diagnosis?",Iron toxicity,Lead toxicity,Bismuth toxicity,Arsenic toxicity,Lead toxicity,Hematology and Oncology,MedQA_USMLE,case_3740,ungendered
1311,1974,1974,3743,"A 14-year-old male is brought to your psychiatric clinic after he was caught stealing his peers’ belongings multiple times by his teacher! He is a straight-A student with many friends and is an outstanding football player! He describes his family as very loving and gets along with his older siblings! He also states that he has no ill will towards anyone he stole from in class! Although never caught, he admits that he would often steal things in stores or locker rooms when no one was looking in order to satisfy an intense impulse! Which of the following is the best diagnosis for this patient?",Manic episode,Conduct disorder,Kleptomania,Schizophrenia,Kleptomania,Other,MedQA_USMLE,case_3743,ungendered
1312,1977,1977,3757,"An 85-year-old man presents to his primary care provider after feeling ""lightheaded!"" He said he helped his wife in the garden for the first time, but that while moving some bags of soil he felt like he was going to faint! He had a big breakfast of oatmeal and eggs prior to working in the garden! He has no significant past medical history and takes a baby aspirin daily! Physical exam reveals an elderly, well-nourished, well-built man with no evidence of cyanosis or tachypnea! Vital signs show normal temperature, BP 150/70, HR 80, RR 18! Cardiac exam reveals crescendo-decrescendo systolic murmur! What is the most likely cause of this patient's diagnosis?",Infection,Atherosclerosis,Calcification,Malnutrition,Calcification,Cardiovascular System,MedQA_USMLE,case_3757,ungendered
1313,1978,1978,3758,"A 5-year-old boy is brought to the emergency room by his parents due to worsening cough, fever, and difficulty breathing in the past 2 days! Physical exam reveals a barking cough and use of accessory muscles for breathing! After a full clinical workup, he is diagnosed with an upper respiratory infection caused by a parainfluenza virus! Which of the following findings in the clinical workup of this patient supported the diagnosis?",Inflammation and swelling of the parotid glands and testes,"Triad of nasal discharge, conjunctivitis, and spots on the buccal mucosa","Photophobia, hypersalivation, and dysphagia",Chest radiograph showing narrowing of upper trachea and subglottis,Chest radiograph showing narrowing of upper trachea and subglottis,Pediatrics and Neonatology,MedQA_USMLE,case_3758,ungendered
1314,1979,1979,3767,A 75-year-old female comes to the physician’s office with complaints of right lower quadrant pain! She has been experiencing these symptoms for the last 6 months and they have progressively gotten worse! An ultrasound reveals a large ovarian mass and abdominal and pelvic CT reveals no metastases! Her serum levels of CA-125 are elevated and the biopsy reveals the primary neoplasm as ovarian in origin! Her cancer is characterized as invasive carcinoma without metastasis! Which of the following cellular changes is consistent with this diagnosis?,Seeding via capillaries,Increased proliferation of cells with preservation of size and shape,Loss of E-cadherin,Intact basement membrane,Loss of E-cadherin,Hematology and Oncology,MedQA_USMLE,case_3767,ungendered
